id,movie_id,title,imdb_index,kind_id,production_year,phonetic_code,episode_of_id,season_nr,episode_nr,note,md5sum
41090,2454687,SF Tagesschau,,2,1953,S132,,,,(Switzerland: German title),affec4944679f0922dfe87b4acddad97
41304,2460182,Soldier Parade,,2,1953,S4361,,,,(new title),645d2961c495c61a68b7730759e3dea7
41305,2460183,Arthur Godfrey's Talent Scouts,,2,1948,A6362,,,,(USA) (complete title),8568d322cefa6da649b094d0f9fac941
41308,2460398,Fredric March Presents Tales from Dickens,,2,1958,F6362,,,,(USA),94e9947aaa0b5bd445ff828777547783
41344,2461109,The 77th Bengal Lancers,,2,1956,T1524,,,,,f42258decfd407b22ca6ff9c97aa320a
41365,2461475,The Vikings,,2,1959,V252,,,,,9d51a79ca95f67c83c7dc6ab1f02320e
41366,2461738,Wells Fargo,,2,1964,W4216,,,,(West Germany) (imdb display title),fa5980d8940aa3e2639fca86900382a2
41367,2461738,Wells Fargo,,2,1991,W4216,,,,(Germany) (imdb display title),aef5db5487a80a2f9f718c4e64405a9c
41740,2481853,Ted Mack's Original Amateur Hour,,2,1948,T3526,,,,(USA) (complete title),5946d5ae624e6c1f24f624f850820d27
41838,2494862,Dancing Club,,2,1963,D5252,,,,(UK) (new title),a14c49eb2b6bf5fa5bf2f0c22ce21461
41843,2494920,Television World Theatre,,2,1957,T4125,,,,,16d8aadb7c2925eb99dc29327c2f06db
41842,2494929,The Dark Is Light Enough,,7,,D6242,41843,1,5,,dc7eb20a0738042252d3a5f81f3c5832
41844,2494933,The Master Builder,,7,,M2361,41843,1,9,,b6e4249284de46bc937073f36d8a88f8
41885,2497797,Paul Coates' Ten-Fifteen File,,2,1958,P4232,,,,(USA) (complete title),b4ad81427a7fc2815fac016673701427
42029,2501079,Terminus,,2,1955,T652,,,,,b26058d1cb418d1e642301a2889f9768
42028,2501081,Terminus Number One,,7,,T6525,42029,1,1,(UK) (series title),6ce50797389bb6ae9d66ce361cf0b4a8
42030,2501081,Terminus: Margin for Error,,7,,T6525,42029,1,1,(UK) (series title),db2b5f38596240bb37c7b957a9c96285
42107,2506177,Mighty Atom,,2,1959,M235,,,,(International: English title) (alternative transliteration),934a41f25943ffb0f53c1e49e225ade1
42123,2506346,Texaco Star Theatre,,2,1948,T2363,,,,(USA) (new title),ad6eb7215948f2acd0c95b31218d7439
42219,2514924,Hour of Stars,,2,2002,H6123,,,,(USA) (syndication title),44572a391844271adb42a64ff3810eed
42222,2514924,The 20th Century-Fox Hour,,2,1955,T2536,,,,,b6f5e9a70fce20ffc658a4a7d81c20a6
42221,2514956,Meet Mr. Kringle,,7,,M3562,42222,1,6,(USA) (alternative title),6a2d85399479aa35cef572bc58c07851
42223,2514958,Lynch Mob,,7,,L5251,42222,1,3,(USA) (alternative title),c1a8fdf2f3874630919d28de8f94aa24
42253,2518378,Gianni e Pinotto,,2,1952,G5153,,,,(Italy),f706faad68f0221068becf121b5d9382
42271,2519201,Aggie,,2,1956,A2,,,,(USA),bc7cfab6d8d6109a086c85fd40d014d7
42284,2519558,Champion the Wonder Horse,,2,2005,C5153,,,,(UK),7077b8608d913735f4187cab353f384b
42285,2519586,Uncle Chichimus,,2,1958,U5242,,,,(Canada: English title),8b6fec5df0051d2b89cc193469ea446b
42287,2520049,Mystery Is My Business,,2,1956,M2362,,,,(USA) (new title),6eb91a380bfa2cd7bce53ad2cb5b9710
42288,2520194,Die seltsamen Abenteuer des Hiram Holliday,,2,1962,S4325,,,,(West Germany) (imdb display title),3bb451bdf644fe213e4cd5bd18db08a5
42289,2520194,Hiram Holliday,,2,1956,H6543,,,,,ee07bd4a601dbd58c623068ffac1a700
546412,2520194,Die Seltsamen Abenteuer des Hiram Holiday,,2,1962,S4325,,,,(West Germany),ce84a65ebca56f644099da65095325aa
42296,2520478,Kit Carson,,2,1951,K3262,,,,,16364bf1683dd5ff3119828f7e628a35
42297,2520640,Long John Silver,,2,1955,L5252,,,,,dfbbc64f39d9fbdbf1d1e1d920106baa
42299,2520820,The Adventures of Okey Dokey,,2,1948,A3153,,,,(USA) (alternative spelling),9a90b3384bdb90d8d64ee0da273a850d
42300,2520835,Ozzie & Harriet,,2,1952,O263,,,,(USA) (short title),ac6a593f8696f618f685c63dc554dfb3
42301,2520835,Ozzie and Harriet,,2,1952,O2536,,,,(USA) (short title),2fceeb91e7d6defae9029a1814e22e69
42302,2520835,The Adventures of Ozzie & Harriet,,2,1952,A3153,,,,(USA) (alternative spelling),20856a4f02f50a2f7d935af19e20e4d5
42310,2521462,Pow Wow Indianersohn,,2,1949,P5356,,,,(Germany) (imdb display title),d4cc0f95410b764fbe0e63448cd925da
42314,2521546,Rin-Tin-Tin,,2,1956,R5353,,,,(West Germany),9606ffe68af54bbe39ca39b7af479246
42315,2521711,Robin Hood,,2,1955,R153,,,,(Italy),4e1ae8c28bcbbc337c70afe8e032ca51
42316,2521711,Robin Hood,,2,1971,R153,,,,(West Germany) (imdb display title),0aa98033cdb71a2b28e4668897711a9e
42317,2521711,Robin Hood,,2,1991,R153,,,,(Germany) (imdb display title),e540404d277c6b9838646c0e17b43f09
42325,2522066,Lancillotto,,2,1956,L5243,,,,(Italy) (imdb display title),0033f322a018973b07239fdb018f9271
42428,2522722,Tugboat Annie,,2,1957,T2135,,,,,c11bbacbe734246c2d5d4cefe47ee23b
42429,2522764,Twizzle,,2,1957,T24,,,,(UK) (short title),bb6ba7e490ced49bffdf9adddba4cd23
42445,2524830,Gold in Alaska,,2,1963,G4354,,,,(West Germany) (imdb display title),82aaa4b0b7093f5d9566e6af6828a4fb
42500,2527700,Amos 'n Andy,,2,1951,A5253,,,,(USA) (short title),a60adee98857ab7be033c13b06ee1ab4
42501,2527700,The Adventures of Kingfish,,2,1951,A3153,,,,(USA) (working title),ef59226d2ca90f2791c567d24741db63
42574,2530697,Arrow Comedy Theatre,,2,1948,A6253,,,,,4dc7c92fdfec829e2cb60880e428231d
42575,2530697,The Phil Silvers Arrow Show,,2,1948,P4241,,,,,b76a1c20f4f77e82cb9894d52989249b
42589,2531340,In Record Time,,2,1951,I5626,,,,(USA) (alternative title),9a6377f2cee937234ed3bdefabfb105d
42600,2531805,Arthur Murray Party Time,,2,1950,A6365,,,,,289c8e34750ac7854048d91c04438c90
42601,2531805,The Arthur Murray Show,,2,1950,A6365,,,,,5fbb662faef53816251781e5283712b9
42706,2538041,The Telephone Hour,,2,1959,T4156,,,,(USA) (syndication title),de2c523825d9642f3a5a01fd30d2b607
42708,2539097,Hi-Fi Club,,2,1960,H1241,,,,(Australia) (new title),aa64d8eedc0f2748238af761aed6be33
42721,2540693,Goldie,,2,1959,G43,,,,(USA) (syndication title),2b1bf332723b2bf9307ae78fcd286112
42751,2542708,The Big Party by Revlon,,2,1959,B2163,,,,(USA) (long title),8dfe13909756ff3f6b452323cc0acb76
42754,2543192,The Big Story,,2,1949,B236,,,,,26e1c57f6cd86a46f72231f7fbc297c6
42755,2543362,Nightmare,,7,,N2356,42754,8,15,(alternative title),1150d9c6c205e7f6b83c2882c0c5c6f9
42765,2543756,Bigelow-Sanford Theater,,2,1951,B2425,,,,(USA) (second season title),bc71ed34f4c777c072df7a53fbcd5fca
42766,2543756,Hollywood Half Hour,,2,1956,H4341,,,,(USA) (syndication title),cdd94746ce4560b02e9b0e7470deb5b7
42767,2543756,Hotpoint Summer Theater,,2,1953,H3153,,,,(USA) (syndication title),716624ee1c49c761e5e849b6a4332d11
42768,2543756,Listerine Summer Theater,,2,1953,L2365,,,,(USA) (syndication title),da71f6f12e22ebe6f606e0af9c591718
42769,2543756,Marquee Theater,,2,1957,M6236,,,,(USA) (syndication title),06174ee1c19f15060848873afae242cc
42791,2544909,It Could Happen to You,,2,1951,I3243,,,,,2f91174eba5fb43adf72a361b5c02d19
42792,2544909,This Could Be You,,2,1951,T2431,,,,,e85c36299550fccb48e983ab3e4f6161
42793,2544909,This Is My Song,,2,1951,T2525,,,,,36b88335b283cd8166ffa64c60892893
42797,2547341,Billy Rose's Playbill,,2,1950,B4621,,,,(USA) (alternative title),3029f0f5875c8023700d733ae3b12196
42803,2547680,The Black and White Minstrel Show,,2,1958,B4253,,,,(West Germany) (imdb display title),dfab2623c5297ea86ab03d6bc583f624
42867,2549147,Bob and Ray,,2,1951,B1536,,,,(alternative title),9719f69105c28fabca853ff3029d7af9
42868,2549147,Club Embassy,,2,1951,C4151,,,,(USA) (second season title),acf3c5c6cc36595574deaa1775351b3a
42869,2551007,Love That Bob!,,2,1955,L131,,,,(USA) (rerun title),b3eae99f205620943cb46b06defe386d
42871,2551211,A Bob Hope Comedy Special,,2,1964,B1253,,,,(USA) (alternative title),107bb97fb2eec2a52b5e13513d6e3398
42872,2551211,The Bob Hope Special,,2,1968,B1212,,,,(USA) (alternative title),997e6a67d27a4c244ad1749cbca9078f
42940,2563007,The Box Brothers,,2,1956,B2163,,,,(USA),aad866eb2dcca499628a82df744b9e6f
43017,2567064,Showcase,,2,1950,S2,,,,(UK) (new title),b96ebde92148bb8c73f7b2ed77d6c79a
43018,2567064,The Services Show,,2,1950,S612,,,,(UK) (new title),41c878a5491e3bafbecb05ea073228a2
43041,2568450,Chevrolet Television Theatre,,2,1948,C1643,,,,(USA) (alternative title),9b8da2f516ad3a4d5943a498f2f54de8
43042,2568450,Chevrolet on Broadway,,2,1948,C1643,,,,(USA) (working title),c733ae36f6cca73830936cafd0042456
43043,2568450,The Broadway Playhouse,,2,1948,B6314,,,,,d9c6e3827ca72b476067094b75934d8f
43046,2568577,The Chevrolet Showroom Starring Andy Williams,,2,1958,C1643,,,,,d444a593e728999245a8ef79182af6ba
43051,2570085,Caravan,,2,1960,C615,,,,(UK) (fifth season title),f92e8526990b198e862f6e8110775a19
43052,2570085,Children's Caravan,,2,1957,C4365,,,,(UK) (second season title),fc7a9584c1df02461cbc65ff347bd3e8
43053,2570085,The Caravan,,2,1959,C615,,,,(UK) (fourth season title),f2c393e894c76f43f643dac68bbc51e0
43054,2570085,The Children's Caravan,,2,1958,C4365,,,,(UK) (third season title),019058773987408ff8096bdb5a230d5a
43078,2573621,Ukelele Ike,,2,1949,U242,,,,,f865d5457ef53adf88211fce87ee0e24
43094,2575749,Colgate Summer Comedy Hour,,2,1950,C4232,,,,(USA) (summer title),ed6d02193e90456e4bc8c15994f31e3a
43095,2575749,Colgate Variety Hour,,2,1950,C4231,,,,(USA) (sixth season title),6728db7ae5be5157393e59fbea70b44c
43096,2575749,Michael Todd Revue,,2,1950,M2436,,,,(USA) (subtitle),7d3f0945befb8da43109e20d28539a54
43168,2578716,Il conte di Montecristo,,2,1956,C5353,,,,(Italy),0796093a4db1a989bf3282f458fb9e58
546457,2581051,Shannon klärt auf,,2,1959,S5246,,,,(West Germany),488c151a474b0c198a25ecbe06858b1b
43312,2590679,The Dennis James Carnival,,2,1951,D5252,,,,(USA) (alternative title),bb52946e6fc0a103090c0e55fedc0d36
43316,2590760,Bufalo Bau,,2,1959,B141,,,,(Italy),05ee59fc8937c1002c37e7823a0f452a
43317,2590871,Der zweite Mann,,2,1964,Z35,,,,(West Germany),cd95919821710963bb69f9a6e5534a36
43318,2590871,Der zweite Mann,,2,1991,Z35,,,,(Germany) (imdb display title),959451644aeb325fccf215fffdc5219f
43323,2591212,Detectives,,2,1959,D3231,,,,(Italy),6132d64c6b30c30ce34e4a66b165aa91
43324,2591212,Kein Fall für FBI,,2,1967,K5141,,,,(West Germany),9d575080e3a3900ad3fd564302fbf894
43325,2591212,Kein Fall für FBI,,2,1991,K5141,,,,(Germany) (imdb display title),597c65346f90bd6459e658d618604827
43326,2591212,Robert Taylor's Detectives,,2,1959,R1634,,,,(new title),9cd54f14c2fd40b96c6683f8461d5cb5
43328,2591212,"The Detectives, Starring Robert Taylor",,2,1959,D3231,,,,,577ab603a7ba89dcb5b6edb3c8e21ce1
43329,2591212,The Detectives,,2,1959,D3231,,,,,81f9026d4f6918b80d923dc25305adda
43342,2592356,The Dick Clark Saturday Night Beechnut Show,,2,1958,D2462,,,,(USA) (alternative title),1f064baab256b2f19f054d382b424b96
43351,2592990,Jack Hylton Presents the Dickie Henderson Half Hour,,2,1958,J2435,,,,(UK) (complete title),28580e0b12cbf78f197fcd9e19924663
43353,2593169,The Dinah Shore Show,,2,1961,D5262,,,,(USA) (sixth season title),93ef518a87f273bed54af54d6f926204
43365,2594308,The Visitor,,2,1952,V236,,,,(USA) (syndication title),4b3317868012cee5140eef6b617d0aee
43366,2598213,Lawrence Welk Presents Top Tunes and New Talent,,2,1956,L6524,,,,(USA) (alternative title),10650fa06ecda11d1db47d3fdac12b77
43367,2598213,Memories of Lawrence Welk,,2,1982,M5621,,,,(USA) (rerun title),562343a74f7004784a880833d9f90096
43368,2598213,The Lawrence Welk Show,,2,1959,L6524,,,,(USA) (new title),3094b9717611f547b24015ed57755559
43369,2598213,The Plymouth Show Starring Lawrence Welk,,2,1958,P4532,,,,(USA) (alternative title),b9160627f75b7dd05c1945e47615e079
43373,2598762,The Donald O'Connor Texaco Show,,2,1954,D5432,,,,,4bed31bdeee0bdee9dfcaa6dadb50752
43374,2598762,The Texaco Star Theater Starring Donald O'Connor,,2,1954,T2363,,,,,95107f50dce47d2fce74cf5bfb75e667
43375,2598806,Mutter ist die Allerbeste,,2,1962,M3623,,,,(West Germany),6c9e23d7ae1eafa47a996c1ebfc404fe
43376,2598806,Mutter ist die Allerbeste,,2,1991,M3623,,,,(Germany) (imdb display title),95bf8568b05366853ba1ed9e8f5dab7f
43379,2599343,Girl Alone,,2,1953,G645,,,,(USA) (alternative title),d3618a56877109acde9c1268152dba93
43380,2599343,Pantomime Hit Parade,,2,1953,P5353,,,,(USA) (alternative title),56492d107c706fd61aa472989abe177d
43399,2602447,Dude Martin's Round Up Gang,,2,1951,D3563,,,,(USA) (long title),2fa126f4377059f1cb4031563f8408a9
43404,2603096,June Allyson Show,,2,1960,J5425,,,,(West Germany) (imdb display title),d3a8409712c0d0614f3d9d59db604e6d
43405,2603096,The June Allyson Show,,2,1959,J5425,,,,,6ed18d25c79d020edac2740fa1d1beab
43406,2603096,Zu Gast bei June Allyson,,2,1961,Z2312,,,,(West Germany) (alternative title),2c4e57f4bd1b178ff799acf6a3bec3da
43410,2603530,At Home Show,,2,1948,A352,,,,(USA) (alternative title),90fa968093892b22539a6d3669ae3180
43411,2603530,At Home,,2,1948,A35,,,,(USA) (alternative title),912596ff40d1c1b5de7662be02bb39c7
43412,2603530,Earl Wrightson at Home,,2,1948,E6462,,,,(USA) (alternative title),5eaef34ebb721d588d2a2c00e3de95a9
43413,2603530,Masland at Home Party,,2,1948,M2453,,,,(USA) (alternative title),7095db5f5d94e56b1a7abd1e38db6fa6
43414,2603546,The Eddie Hill Show,,2,1954,E342,,,,(USA) (informal title),e274c182dd469b17187c63a1f91f4495
43423,2604795,Ai confini della notte,,2,1956,A2515,,,,(Italy),95df24e25f9b8fe7fbd2487ea62e8e2b
43424,2604795,Edge of Night,,2,1983,E3215,,,,(USA) (last season title),852fcb19a82b3e0aad26c155401351dc
43463,2610359,Kovacs Unlimited,,2,1952,K1254,,,,,1f43555b6600ea570ae55f2c806667d5
43464,2610565,Mystery Adventure: The Errol Flynn Theatre,,2,1957,M2363,,,,(USA) (syndication title),b49fa2ba68949fd1f8aaa5c299d9b364
43465,2610565,Zu Gast bei Errol Flynn,,2,1965,Z2316,,,,(West Germany),600811a389155bbf47bd06752f58eb37
43483,2611559,Celebrity Time,,2,1950,C4163,,,,(USA) (new title),3e90d109f965fe41dc0f9fa7b19d0019
43484,2611559,Goodrich Celebrity Time,,2,1948,G3624,,,,,68aeab283cfec9a8991627da6217b700
43485,2611559,Riddle Me This,,2,1948,R3453,,,,,268832437b746c5ed891f4433cb1ddb0
43486,2611559,"Stop, Look and Listen",,2,1948,S3142,,,,,24addf8d11bdc71242378f87c4c5b218
43489,2611638,The RCA Victor Show Starring Ezio Pinza,,2,1951,R2123,,,,(USA) (alternative title),b0a21fee244d3f8d1adccfd5b128dd87
43567,2614678,Fifteen with Faye,,2,1950,F1353,,,,,a64cf51639e57901d88aa97e38ec4bbc
43575,2615696,The 54th Street Revue,,2,1950,T2363,,,,(USA) (alternative spelling),a3fcf64aff2b3ace3bd952e67c1c68d4
43579,2616080,Early History of the Film,,2,1946,E6423,,,,(UK) (first episodes title),178b152b0adfaeaae5b420292ec033ac
43580,2616080,History of the Film,,2,1946,H2361,,,,(UK) (first episodes title),60cc80dc0177f01fb316bf7bafec297f
43591,2617229,This Is the Life,,2,1952,T2341,,,,(USA) (new title),8822b9e47cd9b9d45533541e548083bb
43635,2620957,All-Star Theatre,,2,1952,A4236,,,,(USA) (rerun title),c654d4c530b5ea81a2f6b9deb2f350be
43636,2620957,Ford Theatre,,2,1952,F636,,,,(USA) (short title),b4fdd3716c71bd6883943d0696fa647b
43637,2620957,Kraft TV Theatre,,2,1957,K6131,,,,(Australia) (syndication title),58716c9deaf017ac51d78137bd645847
43653,2621645,Die vier Gerechten,,2,1964,V6262,,,,(West Germany),3c66470afe3e4a186843f8a8aef0295e
43664,2622500,The Hazel Bishop Show,,2,1951,H2412,,,,(USA) (alternative title),a61e381e17baa36eacf26595c06d12af
43707,2624213,Ellery Queen,,2,1958,E4625,,,,,96e281e10af3a6bc0ab5214e7f0ac93f
43710,2624521,The Quaker Oats Show,,2,1950,Q2632,,,,(fourth season title),adb479acb73f7f078a95753b09725613
43711,2624812,Oh! Susanna,,2,1956,O25,,,,,e5765453f9acf4a260e14c65af2e9836
43712,2624947,This Is Galen Drake,,2,1957,T2453,,,,,271d2c9677a4b654b045294bab457ec0
43713,2624986,Madame Liu-Tsong,,2,1951,M3543,,,,(USA) (alternative title),a8390cc721d1e6deec0888120284ac8d
43722,2626029,The Garry Moore Evening Show,,2,1950,G6561,,,,(USA) (alternative title),f9d817a09ab8c87d8c172f7b35f00afa
43726,2626538,Le avventure di Gene Autry,,2,1950,A1536,,,,(Italy),5caa6c5aac442dc7baa79fb43dd55f86
43727,2626538,Melody Ranch,,2,1950,M4365,,,,,fb6521e25cc8697e384e6d090db83314
43728,2626634,College Bowl,,2,1959,C4214,,,,(USA) (alternative title),7c073bebdfe989f871f573d30ab26327
43729,2626634,The G.E. College Bowl,,2,1959,G2421,,,,(USA) (short title),cdc2ad0a9e7d6b5700c06dae3753b809
43731,2626896,The Burns and Allen Show,,2,1950,B6525,,,,,14020ae87f99137a03b913da45f1d1f8
43733,2627453,George Mitchell Presents His Glee Club,,2,1957,G6253,,,,(UK) (first season title),c5d2259efe1c0a3a98a3addf39c5e8f3
43734,2627472,Mystery Writers Theatre,,2,1957,M2363,,,,(USA) (syndication title),e64d61eb0280bb52a700ac67f4e53c29
43736,2627506,The Boing Boing Show,,2,1958,B5215,,,,(USA) (rerun title),f7480d543233ef1a59fb5dcb302e98ec
43766,2628397,Young and Gay,,2,1950,Y5253,,,,(original title) (first two episodes title),8adfbce0ab8bd5a201ca01d189dc6314
43794,2629287,Molly,,2,1956,M4,,,,(USA) (syndication title),9e4fb5b09b9813649477e5646409016c
43894,2632550,The Grand Order of Water Rats the Variety profession's most famous confraternity presents,,2,1957,G6536,,,,(UK) (complete title),8cc35c2031a51c0806a76bf2fa8e9475
43962,2635646,Die Springfield Story,,2,2012,S1652,,,,(Germany) (DVD title),864d6ff235d09d6d79996152d3b3a4fb
43963,2635646,Guiding Light,,2,1978,G3524,,,,(USA) (new title),d7eb8314ec9cfdaf99773bebd31755dd
43964,2635646,Sentieri,,2,1982,S536,,,,(Italy),c859903f99dd7b4760c1dc34f517de37
43965,2635646,Springfield Story,,2,1986,S1652,,,,(West Germany) (imdb display title),17bc0ccaee5ef65264e664de3bf9430e
43966,2635646,Springfield Story,,2,1991,S1652,,,,(Germany) (imdb display title),f2985e86a0d6c54c8d15db374e306d8f
43967,2637727,First Person Playhouse,,2,1953,F6231,,,,(USA) (second season title),520dd91ef67055dedfef9807e52d65c0
44042,2641854,The Spade Cooley Show,,2,1948,S1324,,,,(USA) (alternative title),e3c5423513c50d0627ec7036346d22ba
44068,2645926,Hucky,,2,1958,H2,,,,(West Germany),b0cfcc80cfac3c74ef694a5c46882013
44069,2645926,Hucky,,2,1991,H2,,,,(Germany) (imdb display title),59ef481cab23b12873aacae59eac2233
44132,2650891,Der Unsichtbare,,2,1958,U5231,,,,(West Germany),b9360e5f20160bc0248d909497b2601e
44133,2650891,H. G. Wells' The Invisible Man,,2,1958,H2423,,,,(UK) (new title),6935f38ba08e2c8a97412ab8bddea09a
44134,2650891,H.G. Wells Invisible Man,,2,2015,H2425,,,,(Germany) (DVD title),8581bd957af925636b2ae8dadaeceea6
44135,2650891,Invisible Man,,2,1958,I5121,,,,(USA) (DVD box title),83310db62c771c08a4eb96be4dfe3d84
44136,2650891,Invisible Man: The Original Series,,2,1958,I5121,,,,(Australia),0936692f095e3f38d644e376d457acdc
44137,2650891,The Invisible Man,,2,1958,I5121,,,,(UK) (imdb display title),297a514e54559db9914c29ba1aea40bf
44158,2651604,The Jack Benny Show,,2,1950,J2152,,,,(USA) (informal title),87d07a078fabe1106b0c1174d9d3b85d
44159,2651604,The Lucky Strike Program,,2,1950,L2362,,,,(USA) (alternative title),e16d8e41390b912886f2fb61de029fc5
44161,2652078,The Honeymooners: The Lost Episodes,,2,1985,H5623,,,,(USA) (rerun title),78ef3338989b8c6a461d79aef0f95a8c
44174,2652078,The Jackie Gleason Show,,2,1952,J2425,,,,,d213451cc88e0c8c7276cb1edccf909f
44163,2652144,Box Top Kid,,7,,B2312,44174,2,31,,e3c9e6b341f0c126eadbdb44f9c62992
44165,2652163,Goodbye Aunt Ethel,,7,,G3153,44174,2,33,,3fb39180766034a293a1ef7a83256c4b
44167,2652189,Norton Moves In,,7,,N6351,44174,1,30,,23b020907c109767c0a7484aa272f976
44169,2652189,Norton Moves In/Dinner Guest,,7,,N6351,44174,1,30,,7cd24a77945f77cfc325bb6fd8c2cf67
44171,2652211,Brother-In-Law,,7,,B6365,44174,,,,1acd05da8cf74bef11dec7e3384f59fd
44173,2652214,Cupid,,7,,C13,44174,,,,114db7f181f53fec6d2e243fceafecae
44175,2652216,Letter to the Boss,,7,,L3631,44174,2,8,,e414ad5da996c89ea282ea886f726a25
44194,2653133,Take It from Me,,2,1953,T2316,,,,,219788a386176913644696d8c3672112
44225,2656577,Joe Palooka,,2,1954,J142,,,,(USA) (informal English title),0bede920c9b195c39156ffcf99f22ab1
44385,2676629,C.G.E. Showtime,,2,1953,C235,,,,(Canada: English title) (third season title),c358c909afaca263f6633ee36988c7b9
44386,2676629,Showtime,,2,1954,S35,,,,(Canada: English title) (fourth season title),d41eb0b70ccba16042e885574aada988
44387,2676629,The C.G.E. Show,,2,1952,C2,,,,(Canada: English title),c5f1c11b7af2e3b547bb46a64e6b42c5
44388,2676629,The CGE Show,,2,1954,C2,,,,(Canada: English title) (new title),9b87577ff97e46ea4b958359ddc69fb8
44394,2677017,Le leggendarie imprese di Wyatt Earp,,2,1955,L2536,,,,(Italy),75291acf9744ba99a1adcb7adfdfdd87
44395,2677017,Wyatt Earp greift ein,,2,1960,W3612,,,,(West Germany),af710dc81ccec9d65d54ca4d0db0d6b2
44396,2677017,Wyatt Earp,,2,1955,W361,,,,,0d9dc5144266d5330943f8f25502153b
44397,2677017,The Life and Legend of Wyatt Earp,,2,1955,L1534,,,,,8ab773cd2977fd9c6a664fd2d69fd484
44398,2677018,The Matchmaker,,7,,M3252,44397,4,17,,d13db13ae6732803270e7fcc3a648810
44416,2677916,San Francisco Beat,,2,1954,S5165,,,,(USA) (syndication title),50a25deea9c4b97930d78727804fb265
44445,2679558,The Living Bible,,2,1952,L1521,,,,,d1c75558afae28fa8f8cda2ed7845763
44446,2679576,The Living Bible: Last Journey to Jerusalem,,7,,L1521,44445,1,16,,4a36c12b117ef7766cf6deb3c1e24576
44448,2679590,Greatest Bible Stories,,2,2007,G6323,,,,(USA) (cable TV title),f4b0b28d40b07fbff3e3d3706f5b5703
44449,2679590,The Life of Christ,,2,2007,L1262,,,,(USA) (DVD title),56e096b6fc6bc6dbe7a42794ca721902
44450,2679590,The Story of Jesus,,2,1997,S3612,,,,(USA) (video title),52d43c92f1c1fb53c4c6600711039bbd
44456,2680988,Die Texas Rangers,,2,1959,T2652,,,,(West Germany),089fa5e522a37d458fb0413c9627134b
44457,2680988,Il cavaliere solitario,,2,1949,C1462,,,,(Italy) (imdb display title),a1c4d1effdea680b7e63984ecb6d2de6
44458,2681215,Streets of Danger,,2,1955,S3632,,,,(USA) (syndication title),ffab6e1ea452cb086384a3071521cee5
44459,2681215,The Lone Wolf,,2,1954,L541,,,,,dc7cea35b14b8c5cffc2a2bbfbc84dfc
44460,2681254,Memo: Wife,,7,,M51,44459,1,35,,179b8f24db7e569b411b78526e5ffdf3
44495,2682766,The Lucille Ball-Desi Arnaz Show,,2,1957,L2414,,,,,0604aee146143593c3669ff087d91d74
44496,2682766,We Love Lucy,,2,1957,W4142,,,,(USA) (syndication title),1dc60fd3a1dae63b8629f8bfb9ccdb04
44497,2682787,The Lux Show Starring Rosemary Clooney,,2,1957,L2365,,,,(USA) (complete title),36bf2708fbf5d23cac12ab143389099f
44518,2683733,The Magnavox Theater,,2,1950,M2512,,,,,08de89f5b4046e18e72b25e1e60ae215
44519,2683738,Hurricane at Pilgrim Hill,,7,,H6253,44518,1,7,,de1c6e65cd356c2fc7bfe47ba09b2022
44536,2684117,Gefährliche Experimente,,2,1967,G1642,,,,(West Germany),298620dae96776db8b515a6b7683e23e
44537,2684117,L'uomo e la sfida,,2,1959,U5421,,,,(Italy) (imdb display title),2785e75a874129cc0605f15c2fad2cf1
44554,2684763,Saturday Serial: The Man Who Finally Died,,2,1959,S3632,,,,(UK) (alternative title),eafee28c1a2585deec2590f082178c03
44559,2685035,Dobie Gillis,,2,1959,D1242,,,,(USA) (third season title),b9a0195e55b5503f9c4e041da6e670c6
44560,2685035,Max Shulman's Dobie Gillis,,2,1959,M2452,,,,(USA) (fourth season title),bc4ef2854ebdbce161ba0d450fd3972e
44565,2686021,Strength for a Free World,,2,1951,S3652,,,,(USA) (new title),33eca7e705f1cdd8e03b24e87541c4e7
44627,2693938,Hey Mulligan,,2,1954,H5425,,,,,46d4b4f84fe41d471f845d9d9483c3c5
44633,2694787,SuperMouse,,2,1955,S1652,,,,(Italy),c2307b6f4cf3f01914711fe648619ec9
44646,2698477,If You Had a Million,,2,1955,I1354,,,,,58ea59aa16a285f7856a3fdd02665005
44647,2698700,Kraft Music Hall starring Milton Berle,,2,1958,K6135,,,,(USA) (alternative title),661bef54fb6a240e8351586e958fb8db
44704,2702696,Eye-Opener,,2,1954,E156,,,,(USA) (working title),7e66ee4c8d3e754860eef64f11a07ab9
44707,2703089,Mr. and Mrs. Carroll,,2,1950,M6535,,,,,738f1e8d7d4a4319b3e87efcab96e3c0
44711,2703339,Motorola TV Hour,,2,1953,M3643,,,,(USA) (alternative title),6b16f90806b3b7bb4396028daa124f3f
44712,2703339,Motorola TV Theatre,,2,1953,M3643,,,,(USA) (alternative title),ed105540881b156688c91d5b97393d99
44745,2704424,Buddy Bregman's Music Shop,,2,1963,B3162,,,,(USA) (complete title),64be4b635ab52f19f3be9d3e369959f0
44801,2707730,Le avventure di Charlie Chan,,2,1957,A1536,,,,(Italy) (imdb display title),9336b0780d5c4e8651ca1ab8df3f5918
44802,2707770,Captain China,,2,1954,C1352,,,,,b87c0b5a745d0deba5048a0c596b4e33
44803,2707770,The Affairs of China Smith,,2,1954,A1621,,,,,13d27baa1fb2baca2b5a6862dce17c18
44812,2708002,"Martin Kane, Private Investigator",,2,1957,M6352,,,,(UK) (alternative title),a112456cc6c65c65240d57c9ef7b8722
